subject,base,trial,sex,style,modality,level,age_years,height_cm,mass_kg,bmi_kg_m2,practice_years,grade,dominant_guard,metric,value,window,family,joint,axis,stat,unit
ID006,ZEN,2,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.1181251220552897,pre_strike,joint,elbow_right,abd,rom,deg
ID006,ZEN,3,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.5343089944907646,pre_strike,joint,elbow_right,abd,rom,deg
ID006,ZEN,4,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.3640854621015563,pre_strike,joint,elbow_right,abd,rom,deg
ID006,ZEN,5,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.08762887960318,pre_strike,joint,elbow_right,abd,rom,deg
ID006,KOK,1,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.9827591779974227,pre_strike,joint,elbow_right,abd,rom,deg
ID006,KOK,2,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.7354763129564716,pre_strike,joint,elbow_right,abd,rom,deg
ID006,KOK,3,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.366522651123546,pre_strike,joint,elbow_right,abd,rom,deg
ID006,KOK,4,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.1411012234672595,pre_strike,joint,elbow_right,abd,rom,deg
ID006,KOK,5,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.768803557625347,pre_strike,joint,elbow_right,abd,rom,deg
ID006,KIB,1,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.4145874607545963,pre_strike,joint,elbow_right,abd,rom,deg
ID006,KIB,2,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.2650484057571845,pre_strike,joint,elbow_right,abd,rom,deg
ID006,KIB,3,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.320130514933659,pre_strike,joint,elbow_right,abd,rom,deg
ID006,KIB,4,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.3545302086626734,pre_strike,joint,elbow_right,abd,rom,deg
ID006,KIB,5,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.5242868598612915,pre_strike,joint,elbow_right,abd,rom,deg
ID007,ZEN,1,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,0.8784637848061436,pre_strike,joint,elbow_right,abd,rom,deg
ID007,ZEN,2,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.1856950254014649,pre_strike,joint,elbow_right,abd,rom,deg
ID007,ZEN,3,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,0.93608540913349,pre_strike,joint,elbow_right,abd,rom,deg
ID007,ZEN,4,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.1616706253576723,pre_strike,joint,elbow_right,abd,rom,deg
ID007,ZEN,5,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.8622706949500551,pre_strike,joint,elbow_right,abd,rom,deg
ID007,KOK,1,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.1853816147497795,pre_strike,joint,elbow_right,abd,rom,deg
ID007,KOK,2,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.6695018439463496,pre_strike,joint,elbow_right,abd,rom,deg
ID007,KOK,3,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.265676136704997,pre_strike,joint,elbow_right,abd,rom,deg
ID007,KOK,4,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.0042653510056423,pre_strike,joint,elbow_right,abd,rom,deg
ID007,KOK,5,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.2670997717058017,pre_strike,joint,elbow_right,abd,rom,deg
ID007,KIB,1,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.617759548316144,pre_strike,joint,elbow_right,abd,rom,deg
ID007,KIB,2,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.8868013905500904,pre_strike,joint,elbow_right,abd,rom,deg
ID007,KIB,3,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.6373376630741276,pre_strike,joint,elbow_right,abd,rom,deg
ID007,KIB,4,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.9052767007228653,pre_strike,joint,elbow_right,abd,rom,deg
ID007,KIB,5,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,0.997842072186458,pre_strike,joint,elbow_right,abd,rom,deg
ID008,ZEN,1,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.768270864353127,pre_strike,joint,elbow_right,abd,rom,deg
ID008,ZEN,2,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.6016233927690706,pre_strike,joint,elbow_right,abd,rom,deg
ID008,ZEN,3,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.1285387227107293,pre_strike,joint,elbow_right,abd,rom,deg
ID008,ZEN,4,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.774364219873263,pre_strike,joint,elbow_right,abd,rom,deg
ID008,ZEN,5,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.2935303135462135,pre_strike,joint,elbow_right,abd,rom,deg
ID008,KOK,1,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.7791226097130846,pre_strike,joint,elbow_right,abd,rom,deg
ID008,KOK,2,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,2.274208973374087,pre_strike,joint,elbow_right,abd,rom,deg
ID008,KOK,3,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.5465580285600566,pre_strike,joint,elbow_right,abd,rom,deg
ID008,KOK,4,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.500351853882535,pre_strike,joint,elbow_right,abd,rom,deg
ID008,KOK,5,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.3234972235265443,pre_strike,joint,elbow_right,abd,rom,deg
ID008,KIB,1,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.8754634248230388,pre_strike,joint,elbow_right,abd,rom,deg
ID008,KIB,2,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.4461023892883702,pre_strike,joint,elbow_right,abd,rom,deg
ID008,KIB,3,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,2.482622148001248,pre_strike,joint,elbow_right,abd,rom,deg
ID008,KIB,4,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,2.9634947750149223,pre_strike,joint,elbow_right,abd,rom,deg
ID008,KIB,5,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.5232915931628526,pre_strike,joint,elbow_right,abd,rom,deg
ID009,ZEN,1,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_elbow_right_abd_rom_deg,3.1454602520788484,pre_strike,joint,elbow_right,abd,rom,deg
ID009,ZEN,2,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.2465689751533944,pre_strike,joint,elbow_right,abd,rom,deg
ID009,ZEN,3,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.5766586285635498,pre_strike,joint,elbow_right,abd,rom,deg
ID009,ZEN,4,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.4988136260139413,pre_strike,joint,elbow_right,abd,rom,deg
ID009,ZEN,5,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.8916559262972328,pre_strike,joint,elbow_right,abd,rom,deg
ID009,KOK,1,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_elbow_right_abd_rom_deg,3.255265427159131,pre_strike,joint,elbow_right,abd,rom,deg
ID009,KOK,2,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.7043937047173898,pre_strike,joint,elbow_right,abd,rom,deg
ID009,KOK,3,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.9528051827459765,pre_strike,joint,elbow_right,abd,rom,deg
ID009,KOK,4,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.3968395376743814,pre_strike,joint,elbow_right,abd,rom,deg
ID009,KOK,5,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.075636959632746,pre_strike,joint,elbow_right,abd,rom,deg
ID009,KIB,1,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.6800056479985417,pre_strike,joint,elbow_right,abd,rom,deg
ID009,KIB,2,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.832599343528969,pre_strike,joint,elbow_right,abd,rom,deg
ID009,KIB,3,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.5253420853273667,pre_strike,joint,elbow_right,abd,rom,deg
ID009,KIB,4,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.053070787714418,pre_strike,joint,elbow_right,abd,rom,deg
ID009,KIB,5,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.0826276865167586,pre_strike,joint,elbow_right,abd,rom,deg
ID010,ZEN,1,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.0528674268118865,pre_strike,joint,elbow_right,abd,rom,deg
ID010,ZEN,2,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,0.965205517886332,pre_strike,joint,elbow_right,abd,rom,deg
ID010,ZEN,3,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.1274739214144347,pre_strike,joint,elbow_right,abd,rom,deg
ID010,ZEN,4,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.231475951861384,pre_strike,joint,elbow_right,abd,rom,deg
ID010,ZEN,5,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.3584037570459486,pre_strike,joint,elbow_right,abd,rom,deg
ID010,KOK,1,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.0769809506144412,pre_strike,joint,elbow_right,abd,rom,deg
ID010,KOK,2,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.0968352090504965,pre_strike,joint,elbow_right,abd,rom,deg
ID010,KOK,3,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.4233365068586463,pre_strike,joint,elbow_right,abd,rom,deg
ID010,KOK,4,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,0.9599883771600446,pre_strike,joint,elbow_right,abd,rom,deg
ID010,KOK,5,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.6269520454293485,pre_strike,joint,elbow_right,abd,rom,deg
ID010,KIB,1,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,0.887393793883362,pre_strike,joint,elbow_right,abd,rom,deg
ID010,KIB,2,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.4408950719538325,pre_strike,joint,elbow_right,abd,rom,deg
ID010,KIB,3,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.056603998715886,pre_strike,joint,elbow_right,abd,rom,deg
ID010,KIB,4,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.459171689208219,pre_strike,joint,elbow_right,abd,rom,deg
ID010,KIB,5,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.021274438396247,pre_strike,joint,elbow_right,abd,rom,deg
ID011,ZEN,1,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.140529091578415,pre_strike,joint,elbow_right,abd,rom,deg
ID011,ZEN,2,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.113435205424253,pre_strike,joint,elbow_right,abd,rom,deg
ID011,ZEN,3,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_elbow_right_abd_rom_deg,4.038075030070132,pre_strike,joint,elbow_right,abd,rom,deg
ID011,ZEN,4,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.4058531805803651,pre_strike,joint,elbow_right,abd,rom,deg
ID011,ZEN,5,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.4793617505408037,pre_strike,joint,elbow_right,abd,rom,deg
ID011,KOK,1,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.0350624961231745,pre_strike,joint,elbow_right,abd,rom,deg
ID011,KOK,2,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.637729137279834,pre_strike,joint,elbow_right,abd,rom,deg
ID011,KOK,3,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.0786717071480325,pre_strike,joint,elbow_right,abd,rom,deg
ID011,KOK,4,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_elbow_right_abd_rom_deg,2.05347500789739,pre_strike,joint,elbow_right,abd,rom,deg
ID011,KOK,5,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.1372670323352168,pre_strike,joint,elbow_right,abd,rom,deg
ID011,KIB,1,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_elbow_right_abd_rom_deg,3.4320646099992302,pre_strike,joint,elbow_right,abd,rom,deg
ID011,KIB,2,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.5522903472328125,pre_strike,joint,elbow_right,abd,rom,deg
ID011,KIB,3,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_elbow_right_abd_rom_deg,8.620326944832968,pre_strike,joint,elbow_right,abd,rom,deg
ID011,KIB,4,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_elbow_right_abd_rom_deg,2.9589495811763555,pre_strike,joint,elbow_right,abd,rom,deg
ID011,KIB,5,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.6788763413849068,pre_strike,joint,elbow_right,abd,rom,deg
ID012,ZEN,1,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,pre_elbow_right_abd_rom_deg,1.5728121464263296,pre_strike,joint,elbow_right,abd,rom,deg
ID012,ZEN,2,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,pre_elbow_right_abd_rom_deg,1.4357855997368034,pre_strike,joint,elbow_right,abd,rom,deg
ID012,ZEN,3,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,pre_elbow_right_abd_rom_deg,1.4936032966445438,pre_strike,joint,elbow_right,abd,rom,deg
ID012,ZEN,4,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,pre_elbow_right_abd_rom_deg,1.3778242581787197,pre_strike,joint,elbow_right,abd,rom,deg
ID012,ZEN,5,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,pre_elbow_right_abd_rom_deg,1.2742062670134544,pre_strike,joint,elbow_right,abd,rom,deg
ID012,KOK,1,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,pre_elbow_right_abd_rom_deg,1.4157920816155496,pre_strike,joint,elbow_right,abd,rom,deg
ID012,KOK,2,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,pre_elbow_right_abd_rom_deg,1.7194497390731556,pre_strike,joint,elbow_right,abd,rom,deg
ID012,KOK,3,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,pre_elbow_right_abd_rom_deg,1.487372416215628,pre_strike,joint,elbow_right,abd,rom,deg
ID012,KOK,4,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,pre_elbow_right_abd_rom_deg,1.2756645000253355,pre_strike,joint,elbow_right,abd,rom,deg
ID012,KOK,5,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,pre_elbow_right_abd_rom_deg,1.7190805374032578,pre_strike,joint,elbow_right,abd,rom,deg
ID012,KIB,1,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,pre_elbow_right_abd_rom_deg,1.96407994757363,pre_strike,joint,elbow_right,abd,rom,deg
ID012,KIB,2,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,pre_elbow_right_abd_rom_deg,1.2900393198068016,pre_strike,joint,elbow_right,abd,rom,deg
ID012,KIB,3,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,pre_elbow_right_abd_rom_deg,2.043530942019828,pre_strike,joint,elbow_right,abd,rom,deg
ID012,KIB,4,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,pre_elbow_right_abd_rom_deg,1.2879594168924695,pre_strike,joint,elbow_right,abd,rom,deg
ID012,KIB,5,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,pre_elbow_right_abd_rom_deg,1.6396442438007028,pre_strike,joint,elbow_right,abd,rom,deg
ID013,ZEN,1,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,pre_elbow_right_abd_rom_deg,1.1040494193393044,pre_strike,joint,elbow_right,abd,rom,deg
ID013,ZEN,2,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,pre_elbow_right_abd_rom_deg,1.4715990524476226,pre_strike,joint,elbow_right,abd,rom,deg
ID013,ZEN,3,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,pre_elbow_right_abd_rom_deg,0.7400485144436431,pre_strike,joint,elbow_right,abd,rom,deg
ID013,ZEN,4,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,pre_elbow_right_abd_rom_deg,0.9902443640065854,pre_strike,joint,elbow_right,abd,rom,deg
ID013,ZEN,5,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,pre_elbow_right_abd_rom_deg,1.191034216205196,pre_strike,joint,elbow_right,abd,rom,deg
ID013,KOK,1,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,pre_elbow_right_abd_rom_deg,1.0445275580336857,pre_strike,joint,elbow_right,abd,rom,deg
ID013,KOK,2,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,pre_elbow_right_abd_rom_deg,1.2696862977333223,pre_strike,joint,elbow_right,abd,rom,deg
ID013,KOK,3,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,pre_elbow_right_abd_rom_deg,2.0932744475546485,pre_strike,joint,elbow_right,abd,rom,deg
ID013,KOK,4,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,pre_elbow_right_abd_rom_deg,0.9377046934102822,pre_strike,joint,elbow_right,abd,rom,deg
ID013,KOK,5,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,pre_elbow_right_abd_rom_deg,1.286638681848494,pre_strike,joint,elbow_right,abd,rom,deg
ID013,KIB,1,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,pre_elbow_right_abd_rom_deg,1.3898031639496509,pre_strike,joint,elbow_right,abd,rom,deg
ID013,KIB,2,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,pre_elbow_right_abd_rom_deg,1.9795633934368553,pre_strike,joint,elbow_right,abd,rom,deg
ID013,KIB,3,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,pre_elbow_right_abd_rom_deg,1.398392464650584,pre_strike,joint,elbow_right,abd,rom,deg
ID013,KIB,4,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,pre_elbow_right_abd_rom_deg,1.407946606926025,pre_strike,joint,elbow_right,abd,rom,deg
ID013,KIB,5,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,pre_elbow_right_abd_rom_deg,1.230058421625806,pre_strike,joint,elbow_right,abd,rom,deg
ID014,ZEN,1,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.411954479645388,pre_strike,joint,elbow_right,abd,rom,deg
ID014,ZEN,2,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.418819985908215,pre_strike,joint,elbow_right,abd,rom,deg
ID014,ZEN,3,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.1414812991049177,pre_strike,joint,elbow_right,abd,rom,deg
ID014,ZEN,4,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.160898487894201,pre_strike,joint,elbow_right,abd,rom,deg
ID014,ZEN,5,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.2123631620093178,pre_strike,joint,elbow_right,abd,rom,deg
ID014,KOK,1,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_elbow_right_abd_rom_deg,0.8959133064234024,pre_strike,joint,elbow_right,abd,rom,deg
ID014,KOK,2,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.0029919714137492,pre_strike,joint,elbow_right,abd,rom,deg
ID014,KOK,3,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.1838400476503566,pre_strike,joint,elbow_right,abd,rom,deg
ID014,KOK,4,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.2496628591960215,pre_strike,joint,elbow_right,abd,rom,deg
ID014,KOK,5,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.1546934986952877,pre_strike,joint,elbow_right,abd,rom,deg
ID014,KIB,1,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.1645901483183323,pre_strike,joint,elbow_right,abd,rom,deg
ID014,KIB,2,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.138016809368139,pre_strike,joint,elbow_right,abd,rom,deg
ID014,KIB,3,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_elbow_right_abd_rom_deg,0.9427507803017648,pre_strike,joint,elbow_right,abd,rom,deg
ID014,KIB,4,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_elbow_right_abd_rom_deg,0.9655071494226988,pre_strike,joint,elbow_right,abd,rom,deg
ID014,KIB,5,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_elbow_right_abd_rom_deg,1.4267481534604158,pre_strike,joint,elbow_right,abd,rom,deg
ID003,ZEN,1,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,pre_elbow_right_rot_mean_deg,-97.57709627930956,pre_strike,joint,elbow_right,rot,mean,deg
ID003,ZEN,2,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,pre_elbow_right_rot_mean_deg,-99.81181457339686,pre_strike,joint,elbow_right,rot,mean,deg
ID003,ZEN,3,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,pre_elbow_right_rot_mean_deg,-103.0269723718104,pre_strike,joint,elbow_right,rot,mean,deg
